dt,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,date,hour,normal,economic_schedule,self-consumption,injection,rain,sealevel_pressure,surface_pressure,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,sunshine_duration
1634752800,local,18.52,18.75,17.57,19.54,1021,,,89,1.97,,32,scattered clouds,2021-10-20,18,0.348,0.0,0.011,None,0.0,1021.6,998.7,19.0,7.0,12.0,70.8,77.0,0.0,0.0,0.0,0.0,0.0,92.04
1634756400,local,17.93,18.15,17.72,18.44,1022,,,91,1.79,,46,scattered clouds,2021-10-20,19,1.07,0.0,0.0,None,0.2,1021.9,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634760000,local,17.93,18.18,17.01,18.43,1022,,,92,1.56,,76,broken clouds,2021-10-20,20,0.767,0.0,0.0,None,0.0,1022.0,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634763600,local,17.38,17.6,17.23,17.89,1022,,,93,1.65,,89,overcast clouds,2021-10-20,21,0.755,0.0,0.0,None,0.0,1022.2,999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634767200,local,16.82,16.99,16.68,17.33,1022,,,93,1.18,,100,overcast clouds,2021-10-20,22,0.666,0.0,0.0,None,0.0,1022.5,999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634770800,local,16.82,16.99,16.68,16.82,1022,,,93,1.27,,100,overcast clouds,2021-10-20,23,0.371,0.0,0.0,None,0.1,1022.5,999.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634774400,local,16.25,16.36,15.57,16.77,1022,,,93,1.21,,100,overcast clouds,2021-10-21,0,0.372,0.0,0.0,None,0.0,1022.2,999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634778000,local,16.18,16.28,14.72,16.26,1022,,,93,1.51,,100,overcast clouds,2021-10-21,1,0.366,0.0,0.0,None,0.0,1022.4,999.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634781600,local,15.65,15.7,14.72,15.7,1022,,,93,1.43,,99,overcast clouds,2021-10-21,2,0.349,0.0,0.0,None,0.0,1022.2,999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634785200,local,15.65,15.7,14.72,15.7,1021,,,93,1.32,,90,overcast clouds,2021-10-21,3,0.307,0.0,0.0,None,0.0,1021.9,998.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634788800,local,15.63,15.68,14.72,15.7,1021,,,93,1.25,,83,broken clouds,2021-10-21,4,0.315,0.0,0.0,None,0.0,1021.6,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634792400,local,15.6,15.64,13.68,15.7,1022,,,93,1.45,,56,broken clouds,2021-10-21,5,0.314,0.0,0.0,None,0.1,1021.8,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634796000,local,14.07,13.96,13.12,15.66,1022,,,93,1.43,,61,broken clouds,2021-10-21,6,0.302,0.0,0.0,None,0.0,1021.9,998.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634799600,local,14.06,13.92,13.12,15.1,1022,,,92,1.58,,43,scattered clouds,2021-10-21,7,0.422,0.0,0.0,None,0.0,1022.2,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0
1634803200,local,14.59,14.48,14.45,14.72,1023,,,91,1.97,,37,scattered clouds,2021-10-21,8,0.336,0.0,0.136,None,0.0,1022.9,999.7,51.0,18.0,33.0,136.0,139.1,96.6,34.1,62.5,178.7,263.3,1496.19
1634806800,local,16.2,15.76,14.79,16.26,1023,,,72,2.58,,17,few clouds,2021-10-21,9,0.129,0.0,0.317,Medium,0.0,1023.5,1000.4,218.0,144.0,74.0,526.8,377.4,280.4,185.2,95.2,526.8,485.4,3600.0
1634810400,local,16.28,15.71,16.12,16.77,1024,,,67,3.07,,48,scattered clouds,2021-10-21,10,0.003,0.0,0.395,Medium,0.0,1023.7,1000.7,373.0,285.0,88.0,680.5,578.3,427.5,326.6,100.9,680.5,662.8,3600.0
1634814000,local,16.9,16.26,15.9,17.88,1023,,,62,3.32,,51,broken clouds,2021-10-21,11,0.0,0.0,0.407,High,0.0,1023.5,1000.5,474.0,363.0,111.0,688.5,728.0,509.9,390.5,119.4,688.5,783.1,3600.0
1634817600,local,17.39,16.78,16.45,17.89,1023,,,61,3.51,,57,broken clouds,2021-10-21,12,0.024,0.0,0.401,High,0.0,1023.2,1000.3,522.0,370.0,152.0,625.9,816.3,536.1,380.0,156.1,625.9,838.4,3600.0
1634821200,local,17.92,17.31,17.01,18.44,1022,,,59,3.53,,79,broken clouds,2021-10-21,13,0.895,0.0,0.47,High,0.0,1022.5,999.6,483.0,322.0,161.0,531.1,837.2,475.8,317.2,158.6,531.1,824.7,3600.0
1634824800,local,17.97,17.36,17.01,19.54,1022,,,59,3.82,,92,overcast clouds,2021-10-21,14,0.04,0.0,0.285,High,0.0,1021.9,999.0,443.0,284.0,159.0,496.9,789.3,417.1,267.4,149.7,496.9,743.1,3600.0
1634828400,local,18.47,17.94,17.72,18.99,1022,,,60,4.34,,95,overcast clouds,2021-10-21,15,0.187,0.0,0.254,Medium,0.0,1021.8,998.9,418.0,314.0,104.0,641.7,675.7,370.5,278.3,92.2,641.7,598.9,3600.0
1634832000,local,17.36,16.82,16.45,17.88,1022,,,64,4.41,,76,broken clouds,2021-10-21,16,0.166,0.0,0.15,Low,0.0,1021.9,998.9,267.0,160.0,107.0,438.1,504.3,212.9,127.6,85.3,438.1,402.2,3600.0
1634835600,local,16.78,16.26,15.34,17.32,1022,,,67,3.51,,54,broken clouds,2021-10-21,17,0.198,0.0,0.15,None,0.0,1021.7,998.7,136.0,74.0,62.0,356.5,286.7,78.8,42.9,35.9,356.5,166.2,3600.0
1634839200,local,15.14,14.64,14.45,15.66,1022,,,74,3.13,,28,scattered clouds,2021-10-21,18,0.358,0.0,0.006,None,0.0,1021.8,998.6,22.0,9.0,13.0,93.3,73.7,0.0,0.0,0.0,0.0,0.0,258.78
1634842800,local,14.1,13.63,13.68,15.1,1022,,,79,3.0,,10,sky is clear,2021-10-21,19,0.873,0.0,0.0,None,0.0,1022.3,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634846400,local,13.52,13.07,12.57,14.54,1022,,,82,2.94,,6,sky is clear,2021-10-21,20,0.818,0.0,0.0,None,0.0,1022.4,999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634850000,local,12.94,12.48,12.01,13.44,1023,,,84,2.54,,4,sky is clear,2021-10-21,21,0.506,0.0,0.0,None,0.0,1022.5,999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634853600,local,12.88,12.44,10.9,13.43,1023,,,85,2.26,,7,sky is clear,2021-10-21,22,0.479,0.0,0.0,None,0.0,1023.0,999.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634857200,local,12.38,11.92,12.23,12.72,1023,,,86,2.14,,2,sky is clear,2021-10-21,23,0.366,0.0,0.0,None,0.0,1023.3,999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634860800,local,11.78,11.26,10.72,12.32,1022,,,86,2.12,,2,sky is clear,2021-10-22,0,0.376,0.0,0.0,None,0.0,1022.7,999.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634864400,local,12.32,11.83,10.9,12.37,1022,,,85,2.28,,2,sky is clear,2021-10-22,1,0.376,0.0,0.0,None,0.0,1022.4,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634868000,local,11.77,11.22,10.72,11.82,1022,,,85,2.1,,3,sky is clear,2021-10-22,2,0.372,0.0,0.0,None,0.0,1022.4,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634871600,local,11.75,11.15,10.72,11.82,1022,,,83,1.95,,0,sky is clear,2021-10-22,3,0.353,0.0,0.0,None,0.0,1022.1,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634875200,local,11.18,10.55,9.72,11.26,1022,,,84,2.02,,0,sky is clear,2021-10-22,4,0.353,0.0,0.0,None,0.0,1021.9,998.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634878800,local,11.12,10.43,8.72,11.26,1022,,,82,1.94,,0,sky is clear,2021-10-22,5,0.265,0.0,0.0,None,0.0,1022.0,998.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634882400,local,11.16,10.42,9.45,11.26,1022,,,80,1.94,,0,sky is clear,2021-10-22,6,0.259,0.0,0.0,None,0.0,1022.1,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634886000,local,11.63,10.94,9.45,11.82,1022,,,80,1.91,,0,sky is clear,2021-10-22,7,0.337,0.0,0.0,None,0.0,1022.6,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
1634889600,local,12.79,12.14,10.57,12.93,1023,,,77,2.52,,0,sky is clear,2021-10-22,8,0.272,0.0,0.114,Low,0.0,1022.9,999.4,63.0,37.0,26.0,284.0,133.8,121.4,71.3,50.1,381.9,257.9,2286.88
1634893200,local,15.03,14.42,11.68,15.15,1023,,,70,2.22,,1,sky is clear,2021-10-22,9,0.027,0.0,0.271,High,0.0,1023.4,1000.1,226.0,168.0,58.0,624.0,371.9,291.6,216.7,74.8,624.0,479.8,3600.0
1634896800,local,16.7,16.2,13.9,16.82,1023,,,68,2.46,,0,sky is clear,2021-10-22,10,0.0,0.0,0.326,High,0.0,1023.4,1000.3,386.0,314.0,72.0,757.7,572.5,442.9,360.3,82.6,757.7,656.9,3600.0
1634900400,local,17.88,17.53,15.9,18.99,1023,,,69,2.02,,1,sky is clear,2021-10-22,11,0.0,0.0,0.324,Very High,0.0,1023.1,1000.1,511.0,430.0,81.0,822.8,722.0,550.0,462.8,87.2,822.8,777.1,3600.0
1634904000,local,19.27,18.85,17.57,20.66,1023,,,61,1.83,,0,sky is clear,2021-10-22,12,0.0,0.0,0.409,Very High,0.0,1023.0,1000.1,587.0,502.0,85.0,856.1,810.1,602.9,515.6,87.3,856.1,832.1,3600.0
1634907600,local,20.64,20.01,18.12,22.32,1022,,,48,1.76,,1,sky is clear,2021-10-22,13,0.008,0.0,0.406,Very High,0.0,1022.5,999.7,575.0,474.0,101.0,788.2,830.8,566.3,466.8,99.5,788.2,818.3,3600.0
1634911200,local,21.11,20.53,18.72,21.26,1022,,,48,1.93,,1,sky is clear,2021-10-22,14,0.017,0.0,0.468,High,0.0,1022.0,999.3,515.0,411.0,104.0,725.5,782.7,484.6,386.7,97.9,725.5,736.5,3600.0
1634914800,local,20.67,20.23,19.79,20.7,1021,,,55,2.17,,0,sky is clear,2021-10-22,15,0.0,0.0,0.288,High,0.0,1021.5,998.8,445.0,347.0,98.0,716.6,669.1,393.9,307.2,86.8,716.6,592.3,3600.0
1634918400,local,19.52,19.04,17.72,20.57,1021,,,58,2.17,,0,sky is clear,2021-10-22,16,0.0,0.0,0.257,Medium,0.0,1021.1,998.4,314.0,235.0,79.0,652.5,497.7,249.6,186.8,62.8,652.5,395.6,3600.0
1634922000,local,19.22,18.82,17.72,19.59,1021,,,62,2.31,,0,sky is clear,2021-10-22,17,0.107,0.0,0.148,Low,0.0,1020.9,998.1,157.0,108.0,49.0,532.8,280.1,89.5,61.6,27.9,532.8,159.6,3600.0
1634925600,local,17.81,17.5,15.72,17.93,1021,,,71,2.53,,0,sky is clear,2021-10-22,18,0.293,0.0,0.004,None,0.0,1021.0,997.9,21.0,10.0,11.0,106.3,70.3,0.0,0.0,0.0,0.0,0.0,324.33
1634929200,local,16.76,16.45,15.34,16.82,1021,,,75,2.37,,0,sky is clear,2021-10-22,19,0.342,0.0,0.0,None,0.0,1021.6,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634932800,local,15.9,15.58,13.68,16.26,1022,,,78,2.31,,0,sky is clear,2021-10-22,20,0.349,0.0,0.0,None,0.0,1022.0,998.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634936400,local,15.29,14.96,12.72,15.7,1022,,,80,2.42,,0,sky is clear,2021-10-22,21,0.34,0.0,0.0,None,0.0,1022.1,998.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634940000,local,15.47,15.11,11.72,15.7,1022,,,78,2.1,,0,sky is clear,2021-10-22,22,0.503,0.0,0.0,None,0.0,1022.5,999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634943600,local,15.53,15.04,10.9,15.7,1022,,,73,2.11,,0,sky is clear,2021-10-22,23,0.636,0.0,0.0,None,0.0,1022.4,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634947200,local,14.88,14.36,9.79,15.15,1022,,,74,2.08,,0,sky is clear,2021-10-23,0,0.395,0.0,0.0,None,0.0,1022.3,998.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634950800,local,14.85,14.32,9.79,15.15,1022,,,74,2.01,,0,sky is clear,2021-10-23,1,0.382,0.0,0.0,None,0.0,1022.2,998.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634954400,local,14.36,13.81,9.23,14.59,1022,,,75,2.04,,0,sky is clear,2021-10-23,2,0.417,0.0,0.0,None,0.0,1022.0,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634958000,local,13.93,13.34,10.72,14.04,1021,,,75,2.1,,0,sky is clear,2021-10-23,3,0.445,0.0,0.0,None,0.0,1021.8,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634961600,local,12.05,11.63,8.68,13.34,1021,,,89,2.34,,12,few clouds,2021-10-23,4,0.39,0.0,0.0,None,0.0,1021.7,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634965200,local,12.6,12.21,12.32,13.9,1021,,,88,2.4,,11,few clouds,2021-10-23,5,0.38,0.0,0.0,None,0.0,1021.7,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634968800,local,13.39,13.11,8.12,13.72,1022,,,89,2.38,,12,few clouds,2021-10-23,6,0.246,0.0,0.0,None,0.0,1021.9,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634972400,local,12.78,12.39,8.12,12.88,1022,,,87,2.25,,15,few clouds,2021-10-23,7,0.249,0.0,0.0,None,0.0,1022.2,998.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0
1634976000,local,14.02,13.23,12.88,14.55,1022,,,67,2.88,,30,scattered clouds,2021-10-23,8,0.166,0.0,0.099,Low,0.0,1022.5,999.2,55.0,21.0,34.0,163.7,128.6,108.0,41.3,66.8,225.8,252.6,1912.44
1634979600,local,15.15,14.42,15.01,15.15,1023,,,65,2.45,,28,scattered clouds,2021-10-23,9,0.0,0.0,0.258,Medium,0.0,1022.8,999.6,192.0,90.0,102.0,339.5,366.4,248.5,116.5,132.0,339.5,474.2,3600.0
1634983200,local,16.8,16.13,15.66,16.82,1023,,,61,2.2,,91,overcast clouds,2021-10-23,10,0.447,0.0,0.467,Medium,0.0,1022.7,999.7,326.0,169.0,157.0,412.1,566.8,374.4,194.1,180.3,412.1,651.0,3600.0
1634986800,local,18.46,17.95,17.72,18.48,1023,,,61,2.27,,96,overcast clouds,2021-10-23,11,0.139,0.0,0.494,Medium,0.0,1022.6,999.7,415.0,198.0,217.0,382.2,716.0,446.8,213.2,233.6,382.2,771.0,3600.0
1634990400,local,19.87,19.48,19.55,20.15,1022,,,60,1.51,,99,overcast clouds,2021-10-23,12,0.328,0.0,0.654,High,0.0,1022.6,999.8,449.0,185.0,264.0,318.1,803.9,461.2,190.0,271.2,318.1,825.8,3600.0
1634994000,local,19.62,19.13,18.72,21.21,1022,,,57,1.07,,99,overcast clouds,2021-10-23,13,0.0,0.0,0.373,High,0.0,1022.1,999.4,442.0,164.0,278.0,275.0,824.4,435.2,161.5,273.7,275.0,811.8,3600.0
1634997600,local,20.2,19.74,19.45,21.77,1022,,,56,1.06,,100,overcast clouds,2021-10-23,14,0.303,0.0,0.462,Medium,0.0,1021.6,998.9,419.0,212.0,207.0,377.6,776.2,394.0,199.4,194.7,377.6,729.9,3600.0
1635001200,local,21.01,20.55,16.72,21.26,1021,,,53,0.97,,91,overcast clouds,2021-10-23,15,0.146,0.0,0.396,Medium,0.0,1021.5,998.8,329.0,109.0,220.0,227.4,662.5,290.9,96.4,194.5,227.4,585.7,3600.0
1635004800,local,19.47,19.07,16.72,20.66,1022,,,61,1.22,,63,broken clouds,2021-10-23,16,0.179,0.0,0.231,Low,0.0,1021.7,998.9,244.0,96.0,148.0,270.3,491.1,193.3,76.0,117.2,270.3,389.0,3600.0
1635008400,local,18.49,18.17,17.89,18.99,1022,,,68,1.46,,19,few clouds,2021-10-23,17,0.351,0.0,0.117,None,0.0,1021.8,998.8,96.0,23.0,73.0,116.2,273.6,53.7,12.9,40.9,116.2,153.2,1687.04
1635012000,local,16.87,16.44,16.45,18.43,1022,,,70,1.42,,2,sky is clear,2021-10-23,18,0.387,0.0,0.015,None,0.0,1022.2,999.0,11.0,0.0,11.0,0.0,67.1,0.0,0.0,0.0,0.0,0.0,0.0
1635015600,local,15.74,15.41,15.01,17.32,1022,,,78,1.0,,0,sky is clear,2021-10-23,19,0.402,0.0,0.0,None,0.0,1022.6,999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635019200,local,15.17,14.78,14.23,15.67,1022,,,78,1.1,,0,sky is clear,2021-10-23,20,0.999,0.0,0.0,None,0.0,1022.7,999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635022800,local,14.59,14.22,12.57,15.11,1022,,,81,1.36,,0,sky is clear,2021-10-23,21,0.597,0.0,0.0,None,0.0,1022.8,999.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635026400,local,13.83,13.44,9.72,14.04,1023,,,83,1.2,,0,sky is clear,2021-10-23,22,0.429,0.0,0.0,None,0.0,1023.1,999.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635030000,local,13.79,13.44,9.72,14.04,1023,,,85,1.56,,0,sky is clear,2021-10-23,23,0.563,0.0,0.0,None,0.0,1023.4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635033600,local,13.26,12.81,9.72,13.48,1023,,,83,1.7,,0,sky is clear,2021-10-24,0,0.506,0.0,0.0,None,0.0,1022.9,999.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635037200,local,13.46,13.03,9.72,13.48,1023,,,83,1.75,,0,sky is clear,2021-10-24,1,0.478,0.0,0.0,None,0.0,1022.8,999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635040800,local,13.36,12.97,9.72,13.48,1022,,,85,1.58,,0,sky is clear,2021-10-24,2,0.453,0.0,0.0,None,0.0,1022.7,999.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635044400,local,13.46,13.0,8.72,13.48,1022,,,82,1.36,,43,scattered clouds,2021-10-24,3,0.295,0.0,0.0,None,0.0,1022.4,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635048000,local,12.91,12.45,8.72,12.93,1022,,,84,1.09,,61,broken clouds,2021-10-24,4,0.353,0.0,0.0,None,0.0,1022.5,998.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635051600,local,12.3,11.86,9.72,12.37,1022,,,87,1.18,,49,scattered clouds,2021-10-24,5,0.302,0.0,0.0,None,0.0,1022.7,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635055200,local,12.37,11.83,7.72,12.37,1023,,,83,1.05,,44,scattered clouds,2021-10-24,6,0.3,0.0,0.0,None,0.0,1022.8,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635058800,local,12.93,12.42,9.72,12.93,1023,,,82,1.14,,30,scattered clouds,2021-10-24,7,0.307,0.0,0.0,None,0.0,1022.7,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635062400,local,12.93,12.47,10.72,12.93,1023,,,84,1.58,,5,sky is clear,2021-10-24,8,0.167,0.0,0.121,Low,0.0,1023.1,999.5,49.0,23.0,26.0,182.2,123.3,98.2,46.1,52.1,258.0,247.2,2137.41
1635066000,local,16.15,15.65,12.72,16.26,1023,,,70,1.18,,8,sky is clear,2021-10-24,9,0.088,0.0,0.359,Medium,0.0,1023.5,1000.2,184.0,112.0,72.0,429.2,360.9,238.9,145.4,93.5,429.2,468.6,3600.0
1635069600,local,17.3,16.91,14.0,17.37,1024,,,70,1.16,,28,scattered clouds,2021-10-24,10,0.0,0.0,0.334,High,0.0,1024.0,1000.9,299.0,186.0,113.0,458.5,561.1,343.8,213.9,129.9,458.5,645.2,3600.0
1635073200,local,17.93,17.61,17.23,18.43,1024,,,70,0.72,,50,scattered clouds,2021-10-24,11,0.0,0.0,0.321,Very High,0.0,1024.0,1001.1,438.0,288.0,150.0,561.0,710.0,471.8,310.2,161.6,561.0,764.9,3600.0
1635076800,local,19.07,18.65,17.72,21.77,1024,,,62,1.27,0.13,47,light rain,2021-10-24,12,0.0,0.0,0.546,High,0.0,1023.7,1000.8,451.0,291.0,160.0,504.6,797.7,463.3,299.0,164.4,504.6,819.5,3600.0
1635080400,local,20.03,19.55,17.72,20.67,1023,,,56,1.41,0.42,64,light rain,2021-10-24,13,0.192,0.0,0.626,High,0.0,1023.3,1000.5,464.0,311.0,153.0,525.8,818.1,456.8,306.2,150.6,525.8,805.4,3600.0
1635084000,local,20.11,19.43,18.68,21.21,1023,,,48,1.25,0.35,72,light rain,2021-10-24,14,0.546,0.0,0.482,Medium,0.0,1023.0,1000.1,300.0,136.0,164.0,244.4,769.7,281.9,127.8,154.1,244.4,723.4,3600.0
1635087600,local,20.01,19.35,17.72,20.15,1023,,,49,1.35,0.58,86,light rain,2021-10-24,15,0.01,0.0,0.367,Medium,0.0,1022.8,999.9,137.0,10.0,127.0,21.1,656.0,121.0,8.8,112.1,21.1,579.2,0.0
1635091200,local,18.98,18.6,17.01,19.54,1023,,,64,1.19,0.31,93,light rain,2021-10-24,16,0.321,0.0,0.154,None,0.4,1023.1,1000.1,70.0,8.0,62.0,22.8,484.5,55.3,6.3,48.9,22.8,382.5,0.0
1635094800,local,18.41,18.32,15.34,19.54,1023,,,77,0.78,,89,overcast clouds,2021-10-24,17,0.534,0.0,0.065,None,0.7,1022.9,999.8,20.0,0.0,20.0,0.0,267.1,11.0,0.0,11.0,0.0,146.8,0.0
1635098400,local,17.37,17.38,16.12,18.43,1023,,,85,0.43,,75,broken clouds,2021-10-24,18,0.431,0.0,0.0,None,0.4,1022.8,999.7,2.0,0.0,2.0,0.0,63.8,0.0,0.0,0.0,0.0,0.0,0.0
1635102000,local,15.72,15.7,15.7,17.32,1023,,,90,0.09,,65,broken clouds,2021-10-24,19,0.961,0.0,0.0,None,0.2,1022.9,999.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635105600,local,15.69,15.69,14.72,16.77,1023,,,91,0.3,,44,scattered clouds,2021-10-24,20,0.964,0.0,0.0,None,0.0,1023.0,999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635109200,local,15.69,15.72,14.72,16.77,1023,,,92,0.34,,41,scattered clouds,2021-10-24,21,0.668,0.0,0.0,None,0.0,1023.0,999.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635112800,local,15.05,15.01,12.72,15.66,1023,,,92,0.37,,57,broken clouds,2021-10-24,22,1.028,0.0,0.0,None,0.0,1023.4,1000.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635116400,local,15.05,15.01,12.72,15.66,1024,,,92,0.75,,59,broken clouds,2021-10-24,23,1.051,0.0,0.0,None,0.0,1023.4,1000.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635120000,local,15.09,15.06,13.12,15.66,1023,,,92,0.85,,49,scattered clouds,2021-10-25,0,0.468,0.0,0.0,None,0.0,1023.6,1000.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635123600,local,14.57,14.51,13.72,14.59,1023,,,93,0.72,,61,broken clouds,2021-10-25,1,0.391,0.0,0.0,None,0.0,1023.3,1000.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635127200,local,14.03,13.92,13.34,14.04,1023,,,93,0.89,,47,scattered clouds,2021-10-25,2,0.32,0.0,0.0,None,0.0,1023.2,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635130800,local,13.44,13.27,12.01,13.48,1022,,,93,1.07,,53,broken clouds,2021-10-25,3,0.385,0.0,0.0,None,0.0,1022.8,999.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635134400,local,13.42,13.25,12.01,13.48,1022,,,93,1.15,,54,broken clouds,2021-10-25,4,0.269,0.0,0.0,None,0.0,1022.6,999.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635138000,local,12.91,12.71,11.45,12.93,1022,,,94,1.18,,56,broken clouds,2021-10-25,5,0.254,0.0,0.0,None,0.0,1022.5,999.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635141600,local,13.41,13.23,11.45,13.48,1023,,,93,1.06,,49,scattered clouds,2021-10-25,6,0.264,0.0,0.0,None,0.0,1022.6,999.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635145200,local,12.92,12.7,12.23,12.93,1023,,,93,1.02,,91,overcast clouds,2021-10-25,7,0.488,0.0,0.0,None,0.0,1022.8,999.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
