temp,feels_like,temp_min,temp_max,pressure,humidity,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),weather_description_encoded
7.64,7.64,3.9,7.93,1022,83,6,0.0,0.388,0.0,None,5
6.66,6.66,3.9,6.82,1023,89,7,0.0,0.339,0.0,None,5
5.57,5.57,3.99,6.72,1023,97,8,0.979,0.0,0.029,None,5
8.28,8.28,4.54,8.48,1023,86,9,0.271,0.0,0.078,None,5
8.94,8.33,6.68,9.04,1024,88,10,0.2,0.0,0.129,None,5
9.49,9.18,6.77,9.72,1025,85,11,0.173,0.0,0.182,None,5
11.13,10.41,8.43,11.26,1024,81,12,0.022,0.0,0.27,Low,5
11.28,10.6,10.01,12.72,1024,82,13,0.135,0.0,0.163,Low,5
11.26,10.66,11.12,11.78,1024,85,14,0.657,0.0,0.131,None,5
10.79,10.3,10.7,11.78,1024,91,15,0.965,0.0,0.109,None,5
10.79,10.33,10.57,11.78,1023,92,16,0.341,0.0,0.032,None,5
10.29,9.8,10.15,11.78,1024,93,17,0.326,0.0,0.001,None,5
10.17,9.67,9.79,10.67,1025,93,18,0.467,0.0,0.0,None,6
9.62,9.11,9.45,10.67,1025,94,19,1.353,0.0,0.0,None,0
9.59,9.59,8.9,10.11,1025,94,20,0.921,0.0,0.0,None,5
9.57,9.57,8.9,9.79,1025,94,21,0.574,0.0,0.0,None,5
9.46,9.46,7.72,9.79,1026,94,22,0.0,0.537,0.0,None,5
8.99,8.99,7.88,9.79,1027,94,23,0.0,0.508,0.0,None,5
9.03,9.03,8.72,9.55,1027,94,0,0.0,0.471,0.0,None,5
9.08,9.08,8.9,9.72,1027,94,1,0.0,0.324,0.0,None,5
9.0,7.95,8.34,9.23,1027,94,2,0.0,0.36,0.0,None,5
9.0,7.49,8.34,9.23,1028,94,3,0.0,0.34,0.0,None,0
9.02,7.35,8.72,9.23,1028,95,4,0.0,0.33,0.0,None,6
8.99,7.23,7.88,9.23,1028,95,5,0.0,0.283,0.0,None,6
8.43,6.68,7.72,9.0,1029,94,6,0.0,0.272,0.0,None,1
8.41,6.83,7.32,8.68,1029,94,7,0.0,0.271,0.0,None,7
7.91,6.23,7.32,8.68,1030,94,8,0.81,0.0,0.101,None,7
8.45,6.36,7.72,8.9,1031,90,9,0.0,0.0,0.333,Medium,1
11.1,10.33,8.99,11.26,1032,79,10,0.107,0.0,0.527,Medium,1
11.25,10.21,10.34,11.72,1032,68,11,0.402,0.0,0.778,Medium,7
12.38,11.24,12.23,12.88,1032,60,12,0.228,0.0,0.437,High,7
12.98,11.85,10.9,15.1,1032,58,13,0.0,0.0,0.251,High,7
13.03,11.9,11.45,15.1,1031,58,14,0.0,0.0,0.278,High,7
12.95,11.84,12.88,13.72,1031,59,15,0.0,0.0,0.332,Medium,7
12.38,11.29,12.37,12.89,1031,62,16,0.25,0.0,0.074,None,6
11.82,10.7,11.72,12.33,1031,63,17,0.342,0.0,0.002,None,6
10.72,9.6,9.79,11.22,1032,67,18,0.325,0.0,0.0,None,6
10.08,8.95,8.68,10.15,1032,69,19,0.628,0.0,0.0,None,6
8.95,7.57,8.12,9.55,1033,83,20,0.817,0.0,0.0,None,0
8.67,7.14,7.01,9.0,1033,84,21,0.508,0.0,0.0,None,7
8.17,6.53,5.9,9.0,1033,87,22,0.0,0.374,0.0,None,6
7.89,6.5,5.34,8.44,1033,88,23,0.0,0.379,0.0,None,7
7.38,6.06,4.79,9.0,1033,89,0,0.0,0.31,0.0,None,7
7.74,6.62,4.23,7.93,1033,73,1,0.0,0.325,0.0,None,7
4.7,3.33,3.68,6.22,1033,90,2,0.0,1.767,0.0,None,7
7.11,6.09,3.12,7.37,1033,76,3,0.0,0.538,0.0,None,7
6.55,5.17,2.57,6.82,1033,79,4,0.0,0.25,0.0,None,1
6.56,4.98,2.57,6.82,1032,79,5,0.0,0.245,0.0,None,0
6.13,4.52,2.72,6.26,1032,79,6,0.0,0.242,0.0,None,5
5.69,3.85,2.72,5.7,1033,82,7,0.0,0.231,0.0,None,5
5.15,3.39,3.72,5.15,1032,84,8,1.036,0.0,0.072,None,5
6.76,5.41,3.34,6.82,1032,82,9,0.036,0.0,0.196,Low,5
6.82,4.99,5.72,6.82,1033,82,10,0.045,0.0,0.256,Medium,5
7.93,6.82,6.72,7.93,1033,80,11,0.505,0.0,0.308,Medium,5
9.59,9.59,9.59,9.72,1032,78,12,0.787,0.0,0.268,None,5
10.55,9.67,8.34,10.7,1032,77,13,0.032,0.0,0.304,Medium,5
10.72,9.83,9.55,12.01,1032,76,14,0.156,0.0,0.233,None,0
11.26,10.48,10.66,11.72,1030,78,15,0.366,0.0,0.167,None,5
10.7,9.94,10.34,11.22,1030,81,16,0.648,0.0,0.026,None,5
10.2,9.44,10.01,11.22,1030,83,17,0.444,0.0,0.0,None,5
9.67,8.99,9.59,10.72,1030,85,18,0.477,0.0,0.0,None,5
9.59,9.17,9.45,9.79,1030,87,19,0.425,0.0,0.0,None,5
10.09,9.43,8.99,10.15,1029,87,20,0.371,0.0,0.0,None,0
9.63,8.8,8.99,10.72,1029,88,21,0.346,0.0,0.0,None,5
9.66,9.43,8.43,11.72,1029,90,22,0.0,0.451,0.0,None,5
9.66,8.83,8.43,11.72,1029,92,23,0.0,0.479,0.0,None,5
9.63,8.7,8.99,10.72,1029,93,0,0.0,0.472,0.0,None,5
10.16,9.69,8.43,11.72,1028,94,1,0.0,0.517,0.0,None,5
10.16,9.69,8.43,11.72,1029,94,2,0.0,0.413,0.0,None,3
10.67,10.25,8.43,11.72,1029,94,3,0.0,0.244,0.0,None,3
10.73,10.31,8.9,11.72,1028,94,4,0.0,0.303,0.0,None,3
10.73,10.31,9.45,11.72,1028,94,5,0.0,0.302,0.0,None,3
10.68,10.26,8.99,11.72,1027,94,6,0.0,0.236,0.0,None,3
11.27,10.91,10.01,11.72,1027,94,7,0.0,1.656,0.0,None,3
11.28,10.92,10.57,11.72,1027,94,8,0.228,0.0,0.005,None,3
11.86,11.58,11.12,12.72,1027,95,9,0.576,0.0,0.04,None,3
12.38,12.13,11.68,13.12,1027,94,10,1.39,0.0,0.102,None,3
12.86,12.66,11.21,13.68,1027,94,11,0.774,0.0,0.132,None,3
12.93,12.76,11.77,13.72,1027,95,12,1.416,0.0,0.127,None,3
12.93,12.73,11.77,13.72,1026,94,13,1.715,0.0,0.122,None,3
13.45,13.33,12.32,14.23,1026,95,14,1.174,0.0,0.131,None,3
13.45,13.33,12.32,14.23,1026,95,15,0.329,0.0,0.092,None,3
13.45,13.33,12.32,14.23,1026,95,16,0.612,0.0,0.018,None,3
13.45,13.33,12.32,14.23,1026,95,17,0.667,0.0,0.0,None,5
13.45,13.33,12.32,13.72,1026,95,18,0.828,0.0,0.0,None,3
13.45,13.33,12.32,13.72,1026,95,19,1.574,0.0,0.0,None,5
13.45,13.33,12.32,13.72,1027,95,20,1.08,0.0,0.0,None,5
13.45,13.33,12.32,13.72,1026,95,21,1.427,0.0,0.0,None,5
12.95,12.78,12.32,13.72,1026,95,22,0.0,0.841,0.0,None,5
12.95,12.78,12.32,13.72,1026,95,23,0.0,0.952,0.0,None,5
12.96,12.79,12.79,13.72,1026,95,0,0.0,1.503,0.0,None,5
12.92,12.75,12.23,12.93,1026,95,1,0.0,0.645,0.0,None,5
12.92,12.75,12.23,12.93,1026,95,2,0.0,0.585,0.0,None,5
12.88,12.7,11.77,12.93,1026,95,3,0.0,0.473,0.0,None,5
12.88,12.7,11.77,12.93,1026,95,4,0.0,0.495,0.0,None,5
12.88,12.7,11.77,12.93,1025,95,5,0.0,0.477,0.0,None,5
12.37,12.14,11.77,12.72,1025,95,6,0.0,0.474,0.0,None,5
12.37,12.14,11.77,12.72,1026,95,7,0.0,1.821,0.0,None,5
12.35,12.12,11.21,12.72,1026,95,8,0.607,0.0,0.015,None,5
12.35,12.12,11.21,12.72,1026,95,9,0.329,0.0,0.103,None,5
12.32,12.09,11.72,13.12,1027,95,10,0.296,0.0,0.133,None,5
12.83,12.65,11.72,13.68,1026,95,11,0.311,0.0,0.129,None,5
12.87,12.69,11.77,14.79,1026,95,12,0.244,0.0,0.204,None,5
13.42,13.3,11.77,15.34,1025,95,13,0.223,0.0,0.228,None,5
13.37,13.24,11.68,15.34,1025,95,14,0.272,0.0,0.176,None,5
13.37,13.24,11.68,15.34,1024,95,15,0.346,0.0,0.104,None,5
13.37,13.24,11.12,14.79,1024,95,16,0.477,0.0,0.025,None,0
12.91,12.74,11.12,12.93,1025,95,17,0.526,0.0,0.001,None,0
12.82,12.61,11.12,14.23,1025,94,18,0.484,0.0,0.0,None,0
12.34,12.08,11.12,12.37,1026,94,19,1.027,0.0,0.0,None,0
12.22,11.95,10.57,13.12,1026,94,20,0.758,0.0,0.0,None,6
11.68,11.36,9.72,12.57,1026,94,21,0.4,0.0,0.0,None,1
11.6,11.27,8.72,11.82,1025,94,22,0.0,0.421,0.0,None,1
11.03,10.64,7.72,11.26,1025,94,23,0.0,0.6,0.0,None,1
10.63,10.2,8.99,10.7,1026,94,0,0.0,1.312,0.0,None,7
10.13,9.68,9.54,10.34,1025,95,1,0.0,0.238,0.0,None,7
9.59,8.5,9.45,9.79,1025,94,2,0.0,0.24,0.0,None,0
10.59,10.19,8.99,10.7,1025,95,3,0.0,0.228,0.0,None,5
11.1,10.69,8.99,11.26,1025,93,4,0.0,0.242,0.0,None,5
9.29,7.73,8.44,9.72,1026,98,5,0.0,0.24,0.0,None,5
8.67,7.0,8.43,9.0,1026,98,6,0.0,0.237,0.0,None,5
8.53,6.8,7.88,9.45,1026,99,7,0.0,1.244,0.0,None,5
8.63,6.84,7.88,10.01,1026,99,8,0.25,0.0,0.091,None,5
8.53,6.75,7.72,11.68,1027,98,9,0.108,0.0,0.346,Medium,5
14.43,13.86,10.1,14.59,1027,74,10,0.0,0.0,0.255,High,5
15.65,15.18,13.43,15.7,1028,73,11,0.0,0.0,0.257,High,0
15.69,15.14,15.01,15.72,1027,70,12,0.0,0.0,0.272,High,1
16.79,16.27,15.72,16.82,1027,67,13,0.0,0.0,0.269,High,7
17.34,16.8,16.68,17.37,1026,64,14,0.0,0.0,0.262,High,7
17.3,16.73,15.9,17.37,1026,63,15,0.0,0.0,0.256,Medium,7
17.21,16.63,14.72,17.37,1026,63,16,0.173,0.0,0.074,None,7
14.95,14.43,13.68,16.22,1026,74,17,0.189,0.0,0.0,None,7
13.55,12.97,12.01,14.54,1026,77,18,0.555,0.0,0.0,None,7
12.33,11.86,10.72,14.0,1027,86,19,1.177,0.0,0.0,None,7
11.44,10.99,9.72,14.0,1027,90,20,0.771,0.0,0.0,None,7
11.95,11.6,10.34,14.0,1027,92,21,0.65,0.0,0.0,None,7
12.39,12.03,10.34,13.44,1027,90,22,0.0,0.608,0.0,None,7
11.85,11.41,9.79,13.44,1028,89,23,0.0,0.415,0.0,None,7
11.16,10.66,9.72,13.44,1028,89,0,0.0,0.382,0.0,None,7
10.39,9.78,8.72,12.89,1028,88,1,0.0,0.375,0.0,None,7
10.39,9.78,8.72,12.89,1027,88,2,0.0,0.286,0.0,None,7
10.39,9.73,8.72,12.89,1028,86,3,0.0,0.236,0.0,None,7
9.88,8.71,7.72,12.89,1028,87,4,0.0,0.232,0.0,None,7
10.86,10.27,8.12,12.89,1028,87,5,0.0,0.23,0.0,None,7
11.3,10.76,7.57,12.33,1028,87,6,0.0,0.216,0.0,None,7
10.52,9.85,7.57,11.78,1028,85,7,0.0,1.415,0.0,None,1
10.25,9.55,7.01,11.22,1029,85,8,0.258,0.0,0.086,Low,1
11.21,10.37,9.72,11.78,1029,76,9,0.188,0.0,0.374,Medium,1
12.38,11.55,12.23,12.89,1029,72,10,0.0,0.0,0.306,High,7
13.48,12.63,12.79,13.72,1029,67,11,0.0,0.0,0.309,High,7
14.06,13.09,13.12,14.72,1029,60,12,0.0,0.0,0.308,Very High,7
14.57,13.49,13.9,14.79,1028,54,13,0.0,0.0,0.297,High,7
14.59,13.41,14.45,15.34,1027,50,14,0.0,0.0,0.293,High,7
14.57,13.21,13.99,15.34,1027,43,15,0.0,0.0,0.332,Medium,7
14.57,13.0,13.99,14.79,1027,35,16,0.292,0.0,0.084,None,7
14.48,13.26,13.9,14.72,1027,49,17,0.453,0.0,0.0,None,7
12.12,10.8,11.72,13.44,1027,54,18,0.533,0.0,0.0,None,7
12.14,10.87,11.45,13.44,1028,56,19,0.448,0.0,0.0,None,7
10.83,9.43,9.72,12.33,1028,56,20,0.312,0.0,0.0,None,7
11.3,9.84,10.72,12.33,1028,52,21,0.493,0.0,0.0,None,7
11.02,9.43,10.72,11.78,1028,48,22,0.0,0.634,0.0,None,7
10.75,9.11,10.34,11.22,1029,47,23,0.0,0.533,0.0,None,7
10.56,8.98,10.1,11.22,1029,50,0,0.0,0.571,0.0,None,7
9.82,8.2,9.72,10.67,1029,51,1,0.0,0.522,0.0,None,7
9.86,8.25,9.72,10.67,1029,54,2,0.0,0.456,0.0,None,7
9.68,8.05,9.45,10.11,1029,56,3,0.0,0.379,0.0,None,7
9.53,7.83,8.99,10.11,1029,56,4,0.0,0.374,0.0,None,7
8.64,6.66,8.34,9.0,1029,57,5,0.0,0.38,0.0,None,7
7.97,5.82,7.72,9.0,1029,57,6,0.0,0.37,0.0,None,7
7.86,5.69,4.23,8.44,1030,57,7,0.0,1.221,0.0,None,7
7.62,5.43,5.34,7.89,1030,58,8,0.233,0.0,0.09,Low,7
7.68,5.33,6.45,8.44,1030,59,9,0.0,0.0,0.256,High,7
9.56,7.47,7.57,9.72,1031,46,10,0.0,0.0,0.255,High,7
11.22,9.57,10.34,11.26,1031,45,11,0.0,0.0,0.29,High,7
12.89,11.44,11.68,13.12,1031,46,12,0.0,0.0,0.277,Very High,7
13.49,12.04,13.43,13.72,1030,44,13,0.0,0.0,0.527,High,7
14.05,12.66,13.34,14.72,1029,44,14,0.0,0.0,0.552,Medium,7
14.03,12.66,13.43,14.55,1029,45,15,0.002,0.0,0.299,Medium,7
14.03,12.72,13.43,14.55,1029,47,16,0.294,0.0,0.084,None,7
13.64,12.55,13.34,14.0,1030,57,17,0.648,0.0,0.001,None,7
10.61,9.35,9.72,12.89,1030,62,18,0.532,0.0,0.0,None,7
9.23,7.99,7.72,11.22,1031,67,19,0.619,0.0,0.0,None,7
9.97,9.03,7.57,10.67,1031,70,20,0.617,0.0,0.0,None,7
9.63,8.53,6.45,9.72,1031,72,21,0.413,0.0,0.0,None,7
9.45,8.17,5.34,9.72,1031,73,22,0.0,0.494,0.0,None,7
8.67,7.24,4.23,9.0,1031,75,23,0.0,0.602,0.0,None,7
7.93,6.28,4.23,8.9,1031,76,0,0.0,0.39,0.0,None,7
6.75,4.86,3.68,8.34,1031,77,1,0.0,0.24,0.0,None,7
7.46,5.71,3.68,7.72,1031,78,2,0.0,0.299,0.0,None,7
6.68,4.7,3.68,6.77,1031,80,3,0.0,0.319,0.0,None,7
6.61,4.48,3.12,6.77,1031,81,4,0.0,0.242,0.0,None,7
6.58,4.4,2.57,6.77,1031,82,5,0.0,0.229,0.0,None,7
6.58,4.39,2.01,6.77,1031,83,6,0.0,0.22,0.0,None,7
6.4,4.11,2.01,6.72,1031,83,7,0.0,1.333,0.0,None,7
6.23,3.82,2.01,6.72,1031,84,8,0.302,0.0,0.085,Low,7
7.06,4.53,5.66,7.72,1031,80,9,0.0,0.0,0.236,High,7
9.54,7.77,7.23,9.59,1032,62,10,0.0,0.0,0.242,High,7
10.69,9.36,8.9,10.72,1032,59,11,0.0,0.0,0.247,Very High,7
11.78,10.48,10.34,11.82,1031,56,12,0.0,0.0,0.312,High,7
12.4,11.03,11.45,12.88,1030,51,13,0.0,0.0,0.237,Very High,1
12.39,10.99,12.01,12.89,1030,50,14,0.0,0.0,0.255,High,6
12.44,11.02,12.32,13.72,1029,49,15,0.0,0.0,0.304,Medium,1
11.94,10.42,11.45,13.72,1029,47,16,0.191,0.0,0.094,None,7
11.29,9.81,10.34,12.33,1029,51,17,0.232,0.0,0.002,None,7
10.11,8.69,8.72,11.22,1029,58,18,0.492,0.0,0.0,None,1
8.24,7.02,6.72,10.67,1029,77,19,1.476,0.0,0.0,None,0
7.36,6.31,5.72,9.55,1030,81,20,0.925,0.0,0.0,None,0
7.63,6.5,5.34,9.0,1029,81,21,0.589,0.0,0.0,None,5
8.06,6.97,4.23,8.72,1029,80,22,0.0,0.557,0.0,None,0
7.46,6.01,3.12,7.72,1029,81,23,0.0,0.526,0.0,None,6
7.46,5.91,2.57,7.72,1029,83,0,0.0,0.502,0.0,None,7
7.18,5.54,2.01,7.72,1029,83,1,0.0,0.437,0.0,None,1
6.73,4.86,2.01,7.72,1028,83,2,0.0,0.378,0.0,None,6
6.56,4.6,2.01,7.72,1028,83,3,0.0,0.227,0.0,None,0
6.18,4.19,5.1,6.72,1028,83,4,0.0,0.234,0.0,None,0
7.03,5.21,5.66,7.72,1027,83,5,0.0,0.223,0.0,None,0
7.03,5.12,5.66,7.72,1027,83,6,0.0,0.235,0.0,None,0
6.94,4.95,2.01,7.72,1027,83,7,0.0,0.232,0.0,None,0
6.94,4.89,2.01,7.72,1027,82,8,0.741,0.0,0.054,None,5
7.22,5.01,6.21,7.72,1028,80,9,0.282,0.0,0.14,Low,5
9.53,7.74,6.77,9.59,1028,64,10,0.807,0.0,0.213,None,5
10.12,8.83,8.44,10.15,1028,63,11,0.867,0.0,0.468,Medium,5
10.66,9.45,9.54,10.72,1027,64,12,0.991,0.0,0.365,None,0
12.33,11.24,10.66,12.72,1027,62,13,0.072,0.0,0.345,Medium,6
12.96,11.9,12.32,13.72,1026,61,14,0.019,0.0,0.259,Medium,6
13.03,11.98,12.88,14.72,1026,61,15,0.0,0.0,0.289,Medium,6
13.04,11.91,12.57,14.72,1025,58,16,0.141,0.0,0.088,Low,0
12.39,11.23,12.37,13.44,1026,59,17,0.219,0.0,0.001,None,0
11.74,10.51,9.79,12.89,1026,59,18,0.639,0.0,0.0,None,0
10.88,9.85,8.68,11.78,1026,70,19,0.889,0.0,0.0,None,1
10.45,9.43,7.57,10.72,1026,72,20,0.373,0.0,0.0,None,1
10.11,9.08,6.45,10.72,1026,73,21,0.38,0.0,0.0,None,6
10.11,9.06,5.9,10.72,1026,72,22,0.0,0.971,0.0,None,0
9.9,8.47,4.79,10.72,1026,73,23,0.0,0.788,0.0,None,0
9.9,8.38,4.79,10.72,1026,75,0,0.0,1.557,0.0,None,6
10.14,9.19,8.99,10.72,1027,76,1,0.0,0.695,0.0,None,0
9.46,7.83,8.44,9.72,1027,75,2,0.0,0.239,0.0,None,0
9.46,7.75,8.44,9.72,1027,75,3,0.0,0.35,0.0,None,5
9.29,7.59,7.79,9.72,1027,74,4,0.0,0.249,0.0,None,5
10.12,9.07,8.43,10.15,1027,72,5,0.0,0.242,0.0,None,5
9.05,7.36,8.34,9.72,1028,77,6,0.0,0.242,0.0,None,5
9.58,7.95,8.44,9.72,1028,76,7,0.0,1.191,0.0,None,5
9.58,7.89,8.34,9.72,1028,75,8,0.419,0.0,0.032,None,5
10.56,9.58,7.01,10.7,1029,73,9,0.061,0.0,0.177,Medium,5
11.67,10.75,8.68,11.82,1030,71,10,0.772,0.0,0.39,Low,5
12.31,11.42,10.66,12.72,1030,70,11,0.467,0.0,0.519,Medium,5
13.94,13.17,11.77,14.04,1030,68,12,0.646,0.0,0.546,Medium,5
14.59,13.85,14.0,14.72,1030,67,13,0.0,0.0,0.36,Medium,5
14.59,13.85,14.54,15.01,1030,67,14,0.288,0.0,0.334,Low,5
15.16,14.45,14.54,15.72,1029,66,15,0.083,0.0,0.249,Medium,5
14.59,13.88,14.45,15.11,1030,68,16,0.754,0.0,0.038,None,5
14.06,13.38,13.34,14.72,1030,71,17,0.694,0.0,0.003,None,6
14.05,13.63,12.57,14.72,1031,81,18,0.967,0.0,0.0,None,0
12.52,11.97,10.9,12.72,1032,82,19,2.148,0.0,0.0,None,0
12.69,12.26,9.79,13.72,1032,86,20,0.97,0.0,0.0,None,5
12.01,11.51,8.68,12.72,1032,86,21,0.503,0.0,0.0,None,5
11.91,11.38,8.12,12.72,1032,85,22,0.0,0.612,0.0,None,5
11.3,10.76,7.01,11.72,1033,87,23,0.0,0.612,0.0,None,5
10.45,9.82,6.45,10.72,1033,87,0,0.0,0.546,0.0,None,5
10.35,9.74,9.45,10.72,1033,88,1,0.0,0.524,0.0,None,5
9.6,8.44,8.43,10.72,1033,81,2,0.0,0.506,0.0,None,6
9.57,8.41,7.79,9.72,1032,83,3,0.0,0.323,0.0,None,1
8.28,6.93,7.32,8.72,1032,89,4,0.0,0.322,0.0,None,1
7.42,5.93,6.77,7.79,1032,90,5,0.0,0.317,0.0,None,1
7.42,5.88,6.77,7.79,1032,91,6,0.0,0.339,0.0,None,1
7.07,5.51,5.66,7.72,1032,92,7,0.0,1.551,0.0,None,0
7.28,5.77,6.21,8.44,1032,93,8,0.568,0.0,0.107,None,5
8.96,7.33,7.32,9.72,1033,89,9,0.0,0.0,0.264,Medium,5
12.31,11.4,8.99,12.37,1033,69,10,0.0,0.0,0.268,High,6
14.0,13.18,11.68,14.04,1034,66,11,0.0,0.0,0.292,High,7
15.12,14.23,13.34,15.15,1033,59,12,0.0,0.0,0.277,High,7
15.67,14.86,14.23,15.72,1032,60,13,0.0,0.0,0.27,High,6
15.72,14.86,15.01,16.72,1031,58,14,0.0,0.0,0.259,High,0
15.71,14.8,14.54,16.72,1030,56,15,0.0,0.0,0.251,Medium,5
15.71,14.8,14.54,16.72,1030,56,16,0.192,0.0,0.117,None,0
14.59,13.57,14.45,15.11,1030,56,17,0.252,0.0,0.007,None,7
12.89,11.8,10.72,14.0,1030,60,18,0.821,0.0,0.0,None,7
10.74,9.85,8.72,12.89,1030,76,19,0.582,0.0,0.0,None,7
10.05,9.25,8.72,11.78,1031,82,20,0.648,0.0,0.0,None,7
9.71,9.15,8.68,11.12,1031,83,21,0.433,0.0,0.0,None,7
10.07,9.35,7.57,11.22,1030,85,22,0.0,0.63,0.0,None,7
9.86,9.11,6.45,11.22,1031,86,23,0.0,0.49,0.0,None,6
7.96,6.76,5.9,10.01,1031,87,0,0.0,0.277,0.0,None,0
8.81,7.66,8.72,10.01,1031,86,1,0.0,0.292,0.0,None,0
8.81,7.59,8.72,8.99,1030,86,2,0.0,0.273,0.0,None,0
8.63,7.41,8.34,8.72,1030,87,3,0.0,0.33,0.0,None,0
8.63,7.36,8.43,8.9,1030,87,4,0.0,0.294,0.0,None,0
7.95,6.53,7.72,8.43,1030,87,5,0.0,0.249,0.0,None,0
7.77,6.29,7.23,7.88,1030,87,6,0.0,0.291,0.0,None,6
6.89,5.26,6.22,7.32,1030,87,7,0.0,1.158,0.0,None,6
6.71,4.98,4.79,7.23,1031,86,8,0.215,0.0,0.096,Low,1
7.4,5.34,6.77,7.79,1031,83,9,0.301,0.0,0.447,Medium,7
11.75,10.08,8.43,11.82,1031,42,10,0.0,0.0,0.297,High,7
12.88,11.32,10.57,12.93,1031,42,11,0.0,0.0,0.246,High,7
14.01,12.54,12.23,14.04,1031,41,12,0.0,0.0,0.301,High,7
14.57,13.07,13.34,14.72,1030,38,13,0.0,0.0,0.243,High,7
15.13,13.77,13.99,15.72,1030,41,14,0.0,0.0,0.291,High,7
15.17,13.89,15.01,15.9,1029,44,15,0.0,0.0,0.305,Medium,7
15.05,13.84,13.72,15.9,1029,47,16,0.16,0.0,0.109,Low,7
13.15,11.77,12.72,14.45,1029,48,17,0.287,0.0,0.002,None,7
10.93,9.62,9.72,13.43,1030,59,18,0.567,0.0,0.0,None,7
10.09,9.11,8.72,11.77,1030,75,19,0.666,0.0,0.0,None,7
9.06,8.3,7.72,11.22,1030,82,20,0.666,0.0,0.0,None,7
7.7,6.61,5.72,10.11,1031,87,21,1.047,0.0,0.0,None,7
8.3,7.41,7.01,10.11,1031,89,22,0.0,0.498,0.0,None,7
6.5,5.39,4.72,9.55,1032,89,23,0.0,0.452,0.0,None,7
5.94,4.67,4.72,8.9,1031,86,0,0.0,0.429,0.0,None,7
6.05,4.75,5.72,7.23,1031,84,1,0.0,0.307,0.0,None,7
7.42,6.14,6.77,7.72,1031,84,2,0.0,0.466,0.0,None,7
6.39,4.59,5.66,6.72,1031,84,3,0.0,0.286,0.0,None,1
5.35,3.32,4.54,6.12,1031,85,4,0.0,0.295,0.0,None,1
5.35,3.33,4.54,6.12,1030,84,5,0.0,0.298,0.0,None,7
4.84,2.6,4.72,6.68,1031,85,6,0.0,0.782,0.0,None,7
5.88,3.73,5.72,6.68,1031,84,7,0.0,1.059,0.0,None,7
5.22,2.93,4.72,6.68,1031,84,8,0.163,0.0,0.117,Low,7
6.37,4.19,5.66,7.23,1032,83,9,0.0,0.0,0.284,High,7
8.76,7.43,6.77,9.72,1032,75,10,0.0,0.0,0.278,High,7
13.95,12.55,10.67,14.04,1032,44,11,0.0,0.0,0.289,High,7
15.08,13.66,12.23,15.15,1031,39,12,0.0,0.0,0.295,High,7
16.13,14.84,13.68,16.26,1031,40,13,0.117,0.0,0.517,High,7
15.68,14.5,15.01,15.9,1030,46,14,0.0,0.0,0.276,High,7
15.57,14.41,13.72,17.57,1030,47,15,0.0,0.0,0.278,Medium,7
15.51,14.32,12.72,16.45,1029,46,16,0.165,0.0,0.129,None,7
14.58,13.43,12.89,14.59,1030,51,17,0.264,0.0,0.002,None,7
9.91,9.42,8.72,12.32,1030,62,18,0.832,0.0,0.0,None,1
9.28,8.67,7.72,11.45,1030,75,19,0.527,0.0,0.0,None,6
8.72,7.7,7.72,10.9,1030,82,20,0.566,0.0,0.0,None,6
7.97,6.76,6.72,10.11,1030,84,21,0.839,0.0,0.0,None,1
6.47,5.07,4.72,9.0,1030,87,22,0.0,0.519,0.0,None,7
6.51,5.27,5.72,7.33,1030,88,23,0.0,0.479,0.0,None,7
5.71,4.4,4.72,8.34,1030,86,0,0.0,0.494,0.0,None,7
5.51,3.78,4.72,8.34,1030,83,1,0.0,0.378,0.0,None,7
5.31,3.42,4.72,8.34,1029,84,2,0.0,0.281,0.0,None,7
4.78,2.66,3.72,8.9,1029,85,3,0.0,0.279,0.0,None,7
5.72,3.69,4.79,8.9,1029,86,4,0.0,0.276,0.0,None,7
6.03,3.94,4.54,8.9,1029,87,5,0.0,0.276,0.0,None,7
6.05,3.95,5.72,8.9,1029,88,6,0.0,0.275,0.0,None,7
8.46,6.84,7.88,9.45,1029,86,7,0.0,1.27,0.0,None,7
8.64,7.1,8.43,9.55,1029,86,8,0.198,0.0,0.131,Low,7
9.52,7.84,8.99,10.67,1029,83,9,0.0,0.0,0.342,Medium,7
11.24,10.4,10.1,12.33,1030,76,10,0.0,0.0,0.307,High,7
15.08,13.74,12.79,15.15,1030,42,11,0.0,0.0,0.288,High,7
15.69,14.36,14.45,15.72,1029,40,12,0.013,0.0,0.551,High,7
16.22,14.97,15.01,16.26,1028,41,13,0.0,0.0,0.278,High,7
16.3,15.11,16.26,16.77,1027,43,14,0.0,0.0,0.274,High,7
16.34,15.18,16.21,17.72,1027,44,15,0.0,0.0,0.272,Medium,7
16.27,15.1,15.9,16.78,1026,44,16,0.135,0.0,0.132,None,7
15.02,14.01,14.72,15.66,1026,55,17,0.273,0.0,0.002,None,7
13.14,12.1,10.52,15.96,1026,61,18,0.394,0.0,0.0,None,7
11.85,10.94,10.72,13.44,1026,71,19,0.389,0.0,0.0,None,7
10.05,9.12,7.72,12.89,1026,77,20,0.721,0.0,0.0,None,7
9.78,8.99,7.72,12.33,1026,80,21,0.495,0.0,0.0,None,7
10.73,9.95,7.01,11.78,1027,80,22,0.0,0.695,0.0,None,7
10.75,9.89,7.01,11.22,1027,77,23,0.0,0.415,0.0,None,7
